NumOrden,ITEM,01/01/05,01/02/05,01/03/05,01/04/05,01/05/05,01/06/05,01/07/05,01/08/05,01/09/05,01/10/05,01/11/05,01/12/05,01/01/06,01/02/06,01/03/06,01/04/06,01/05/06,01/06/06,01/07/06,01/08/06,01/09/06,01/10/06,01/11/06,01/12/06,01/01/07,01/02/07,01/03/07,01/04/07,01/05/07,01/06/07,01/07/07,01/08/07,01/09/07,01/10/07,01/11/07,01/12/07,01/01/08,01/02/08,01/03/08,01/04/08,01/05/08,01/06/08,01/07/08,01/08/08,01/09/08,01/10/08,01/11/08,01/12/08,01/01/09,01/02/09,01/03/09,01/04/09,01/05/09,01/06/09,01/07/09,01/08/09,01/09/09,01/10/09,01/11/09,01/12/09,01/01/10,01/02/10,01/03/10,01/04/10,01/05/10,01/06/10,01/07/10,01/08/10,01/09/10,01/10/10,01/11/10,01/12/10,01/01/11,01/02/11,01/03/11,01/04/11,01/05/11,01/06/11,01/07/11,01/08/11,01/09/11,01/10/11,01/11/11,01/12/11,01/01/12,01/02/12,01/03/12,01/04/12,01/05/12,01/06/12,01/07/12,01/08/12,01/09/12,01/10/12,01/11/12,01/12/12,01/01/13,01/02/13,01/03/13,01/04/13,01/05/13,01/06/13,01/07/13,01/08/13,01/09/13,01/10/13,01/11/13,01/12/13,01/01/14,01/02/14,01/03/14,01/04/14,01/05/14,01/06/14,01/07/14,01/08/14,01/09/14,01/10/14,01/11/14,01/12/14,01/01/15,01/02/15,01/03/15,01/04/15,01/05/15,01/06/15,01/07/15,01/08/15,01/09/15,01/10/15,01/11/15,01/12/15,01/01/16,01/02/16,01/03/16,01/04/16,01/05/16,01/06/16,01/07/16,01/08/16,01/09/16,01/10/16,01/11/16,01/12/16,01/01/17,01/02/17,01/03/17,01/04/17,01/05/17,01/06/17,01/07/17,01/08/17,01/09/17,01/10/17,01/11/17,01/12/17,01/01/18,01/02/18,01/03/18,01/04/18,01/05/18
612,Otros productos médicos (ND),55.8533020385,56.3713108423,56.5062930272,55.9114172507,55.9114172507,55.9114172507,55.9114172507,55.598588129,53.8867691205,53.351049096,53.6650887939,55.3936053502,54.9806358216,54.8924529762,54.9978931284,55.9232911306,57.5014553721,59.7418207889,59.0092758017,57.4535134234,58.176604701,57.5980387987,58.1245240898,57.5967849083,57.5335487663,58.8955594162,59.0588017877,59.5769623708,59.5769623708,61.1974462678,61.1647864377,61.8475820415,61.8649905855,62.7769470446,64.850655646,64.7111074982,64.9543193039,64.8612897056,64.6130131664,66.0292233918,68.1836026741,68.0136717635,67.7960412525,68.1771253571,68.0789434189,68.6409930637,67.6962625656,68.7942997283,69.4324447422,69.2718506123,68.0819786571,71.4859318484,71.5315296804,73.4671289769,72.9123111115,72.4204318772,72.9574421837,70.3957357847,70.2274899154,70.5339493872,73.0195150266,73.1670906494,73.7040921618,73.9017171767,73.655574474,72.701771665,73.6007877526,73.5587949103,74.4528335719,76.9167499285,76.8734138502,76.6009344655,76.8000081738,74.8515186981,77.4299081667,78.3252543969,78.4181240299,78.2413918753,79.0680089962,79.2146113597,78.8818880009,78.7383552482,79.1138987262,81.5510599415,82.0144711404,82.6820800494,82.8972394532,81.7476415235,82.6327742284,82.6327742284,84.0712999274,84.9798103353,84.6769847841,87.3977751601,86.1917537177,86.6503368843,87.4577800692,92.5755577627,93.6343589972,93.0392097612,93.7229812944,94.1835589857,93.6995172084,96.1582023022,96.1673833188,96.024287566,95.9852938049,95.6015846361,95.4931331933,95.4682149384,101.0453530525,101.0632583186,102.2485862816,101.9802982275,101.9802982275,102.2029207988,103.3436963043,103.3771479351,103.5261967587,101.9895711666,101.0729858253,101.215770195,100.7024653489,101.7137707603,103.1919336943,103.6448880414,103.216059984,103.1459917563,103.5484630257,104.0476617486,103.7610089042,104.4427472152,105.3071000992,108.2987773988,108.383977391,109.0595358043,113.3372833395,117.4991371508,118.4022041527,118.2735830379,118.9271130786,118.2659870887,118.8426017266,119.019369175,119.8372750432,115.2822438644,112.9247648897,118.538585771,119.0862345424,118.268215333,115.4904407459,116.9166477736,117.3679481658,116.0726533614,118.2277743326,118.7633906149,124.3024275541,124.8562323516,125.9264621234,124.6541640697,125.1245687684
613,Artefactos y equipo terapéuticos (D),77.9293816659,77.5720051081,77.2429198632,77.751559888,77.751559888,76.8287741339,77.2701806187,76.5169590733,76.3293808522,76.4277218563,76.6656484671,77.0540910961,75.1461590369,75.3366989258,75.3366989258,75.2606836138,75.1350405471,75.9760276033,76.1133908394,75.6046645454,74.3054884327,74.1970700615,74.1970700615,74.7180349894,74.7544278278,75.6289010502,75.674275016,75.6794990695,75.6847271852,75.85575554,75.9518911324,75.8489526391,75.9037386969,75.760574536,75.413952309,75.1627602403,76.0277990351,76.2819228769,76.3400408239,76.4711802376,76.1944590169,77.1590361146,77.1484679245,77.8673242527,79.6164084027,80.6960986557,80.8473926078,80.1245647063,80.2093814972,81.1253547085,81.2908369607,81.0968771926,82.2430291863,81.3448169407,81.207191465,81.207191465,82.2993967112,82.4675081578,82.8784165507,82.8784165507,82.8659802934,82.9097705396,82.7404384903,84.2822524927,84.4898145711,85.6084357387,85.6084357387,84.7871099436,84.8340471411,83.9460532013,84.5133160171,86.7863730638,87.4141271907,87.5700000076,87.65132628,87.7533972077,89.2770438423,89.2770438423,89.2770438423,89.5990330517,89.5990330517,89.6563558636,89.4679026423,88.6544244764,89.4195113386,89.7063213166,89.7063213166,88.8811933931,89.133420941,89.8754158194,94.2987552417,94.6382473986,94.737402536,94.675511593,94.9227039254,94.9227039254,96.3386399152,96.3386399152,97.2130270681,96.3386399152,96.6927686906,96.6927686906,96.6927686906,96.6927686906,98.1950598359,98.1950598359,99.1322888244,99.1322888244,100.531225397,102.7314548244,103.2242712303,103.4790061396,103.0954116283,103.0954116283,102.547827209,102.1131962053,102.1131962053,103.0768213597,102.5674480333,101.9269766144,101.7107256973,101.9621423169,100.5746097573,100.5184309623,102.9837466632,103.387602942,105.6014491979,106.0060033036,106.792237946,107.0351322389,107.0351322389,106.1969833108,105.7675073565,106.4615899271,108.1320001929,109.5867503444,109.7399207787,108.6219010829,108.6488652057,108.7734056392,108.8690116551,108.2359502719,108.1591304693,107.9402164889,107.5296504423,106.8064309909,106.8344446531,106.9356238461,107.4378908145,106.7779741046,105.9579069604,106.4071855683,105.7774315957,106.0041822345,105.9758867527,105.7161321493,105.6965970305,105.9775206049,106.4437288856,106.7362704437,106.156281461
62,Servicios para pacientes externos,59.0243364189,59.202635213,58.9354493242,59.3782127895,59.3782127895,60.6632188725,60.1234318099,60.0857313607,60.0604488445,59.920026539,59.6858179621,59.6858179621,59.6858179621,60.435262001,60.847663911,60.9004071403,61.8040905566,61.8299861644,62.0861323871,62.0456985109,62.1549862369,62.4032630292,62.5025744718,62.9345728928,63.2733164276,63.643475517,64.2162865386,64.3484199417,64.5727890494,64.4473824314,64.7082726355,64.8105101204,65.0846464764,65.4396771044,65.475501349,65.665516942,66.1364577279,66.9288575542,67.6475626462,68.1604444396,69.1139469832,69.1528762953,69.4919979227,69.4143311387,69.5783567032,69.6164850174,69.5286086384,69.7234716207,72.5033749386,73.2929601073,73.5057971431,73.730828418,74.340718655,75.1537779183,75.4744902333,75.5189890371,75.6340352325,75.6704988064,76.3764723154,76.4387100195,78.6699333212,79.6198211854,79.7523319595,79.9753193718,80.3208271682,80.9551476083,80.9467291755,81.6194760993,82.6768771904,82.3894440209,82.4688450215,82.6096795134,83.0355855735,83.0139823568,84.0649450602,84.2419771877,84.5251756894,85.5148754325,85.5148754325,85.3002261569,85.2283443473,85.4809725007,86.5633393857,86.9459234924,86.9603198935,90.0270954896,91.2060088511,91.4896799268,91.6824251213,90.7744811805,92.2767405891,92.7853778941,92.9767165592,92.7324203679,93.1903510252,93.1903510252,93.8021206546,94.9030253957,95.4376638236,95.6290521379,96.3771320999,96.9706954164,96.7903509803,96.7937484743,96.861591493,97.0865778975,97.7110188835,97.632469624,98.4189045269,98.9996123107,100.8592388753,101.673859407,102.3752204733,102.5505631002,102.9310775707,103.559673007,103.5963369324,104.1675695065,103.881288552,104.2971566582,105.7277553807,105.8218114784,106.1467464072,106.4193712619,107.9328660304,108.2436049684,108.6114333645,108.3681265174,109.3477078565,109.4537288016,109.5768431492,109.6306652595,110.4152123223,110.5404031895,110.7483019974,110.7838473964,110.994101754,111.6637999528,112.1491107616,112.2130095804,111.9707340393,112.2818394571,111.0760651933,111.111999346,110.8192923522,111.2456863138,111.2670919471,111.7133831326,111.9057780995,111.8933444169,111.8234270782,112.0450999566,112.1280845271,112.1537072663,112.1507143496,111.7875094993,111.9996742781,112.6113997695,113.0183544474,113.7662327635,113.839385325
621,Servicios médicos (S),55.6065203953,55.6065203953,54.7989039811,54.7989039811,54.7989039811,56.9006535065,57.5599717838,57.7173285483,57.7173285483,57.6555279171,57.7395256439,57.7395256439,57.7395256439,58.7831743412,58.928234327,58.9440648785,59.3490762861,59.3914310128,59.810382494,59.810382494,59.9639541756,60.0882491319,60.2506824309,60.2506824309,60.8164104377,60.8783087489,61.8151955921,62.0313123256,62.2650777723,62.2650777723,62.2650777723,62.4322968914,62.9790670464,63.5597533667,63.7782815674,63.7782815674,64.4278229293,64.6199485495,64.9608333043,65.3897575025,66.6699396521,66.6699396521,67.1954059622,67.2999901251,68.1512980812,68.1512980812,68.1868311476,68.2602197106,71.2621188087,72.7646206013,72.9559007292,73.2812848441,73.8543099185,74.3953199971,74.8147827174,74.8147827174,74.7211663758,74.7211663758,75.5773793847,75.5773793847,78.2642815307,78.8068873654,79.023621325,79.3883384218,79.8381296723,80.4013049934,80.4763557309,81.4549160299,81.4549160299,81.2701122644,81.3999801441,81.3999801441,82.0965899667,81.3000638386,82.9476162002,83.1605824325,83.404882043,84.3926867303,84.3926867303,84.1631353749,84.1631353749,84.3926867303,85.6060927662,86.1028214743,86.1028214743,89.7928651978,91.4226162651,91.8865872584,92.201840335,90.8982781101,91.8900430485,92.7219676816,93.0349202459,92.2029956127,92.9390117191,92.9390117191,93.5743936845,95.4724324973,96.3164877995,96.3164877995,97.4548243761,98.4256535692,98.0862775574,98.0862775574,98.1972412597,98.5197112739,99.5410438288,99.3561434236,99.964009118,100.6096171298,102.444054751,102.6999656747,103.3138287022,103.640354458,104.2627220237,104.4172972383,104.4172972383,105.4472736232,105.4472736232,105.4472736232,107.1828206855,107.3043106079,108.082000266,107.7963797808,108.3565568199,108.3565568199,108.3565568199,107.9986797492,110.0289020089,110.3029174642,110.3824452348,110.7403223055,111.200640459,111.3465100461,111.70063817,111.4644958883,112.5439281088,112.9441357177,112.9441357177,113.064276476,113.3348657355,114.1165169697,111.4890202873,111.4806577764,112.7684981646,113.2328918288,113.2661886861,113.6175862008,113.8001009364,113.8001009364,113.8001009364,113.5589721819,113.7207231102,113.8524590702,113.8524590702,112.9038484974,113.1885444579,114.4207777398,115.0647245186,116.6326085417,116.5206133092
622,Servicios dentales (S),60.1011353347,60.1011353347,60.1011353347,62.1792485712,62.1792485712,62.1792485712,58.081005907,57.452507325,57.3338436691,56.852113865,55.2455228669,55.2455228669,55.2455228669,55.7681870727,57.2875337341,57.2875337341,60.0978881568,60.0978881568,60.0978881568,59.6515323201,59.7237853868,59.7237853868,59.7237853868,61.7513728174,61.4489855267,62.6348663353,62.6348663353,62.6348663353,62.6348663353,62.6348663353,63.8593562244,63.8593562244,63.8593562244,63.8593562244,63.4004086047,64.2922480405,64.2922480405,65.4756654942,67.8042888437,68.9806612056,69.717962344,69.9006773263,69.9844677754,69.9844677754,67.9510724421,67.9510724421,67.9510724421,68.6550671687,70.4754838097,70.4754838097,72.508879143,72.508879143,73.5022807725,75.5759394309,75.5759394309,75.5759394309,75.5759394309,75.7470814548,75.7470814548,76.0391945281,78.3573962963,80.9338825166,80.9338825166,80.9338825166,81.2648037893,82.4473053245,82.4473053245,82.4473053245,83.2236867355,82.9090174662,82.9090174662,83.5700250803,83.5700250803,83.5700250803,83.5700250803,83.5700250803,83.5700250803,84.8708134433,84.8708134433,84.8708134433,84.8708134433,84.8708134433,84.8708134433,84.8708134433,84.8708134433,85.3976033911,85.3976033911,85.3976033911,85.3976033911,87.0724810494,91.2773748796,91.2773748796,91.2773748796,92.0640674265,92.0640674265,92.0640674265,92.8708806097,93.4902326202,93.0852669754,93.6927897636,93.6927897636,93.6927897636,93.8202160265,93.8202160265,93.8202160265,93.8202160265,93.8202160265,93.9821351208,95.9289399379,95.9289399379,99.5543684478,102.6434327898,103.5788323293,103.6566645859,103.6566645859,106.0194882765,106.1915706517,106.1915706517,103.9134709343,106.1915706517,107.8318740021,107.7489623804,108.3735516091,108.9653221023,112.3666214502,113.4272280285,114.5718713808,114.132100141,114.7834278466,114.7834278466,114.9653818897,114.9653818897,116.8616612757,116.8616612757,117.0318150514,117.4367039169,117.4367039169,117.6740605313,120.1738302052,120.228852228,118.0322201421,117.868196506,117.3912888965,117.3912888965,113.9101062008,114.7132355548,114.7467715445,115.7620903697,116.4905425127,116.4905425127,116.1720667617,117.463841,117.463841,117.463841,117.6858591206,117.6858591206,117.8634954879,118.1548350657,118.6270692189,118.5544774941,118.8087068285
623,Servicios paramédicos (S),71.7779588387,72.8251289017,74.1559155208,74.1559155208,74.1559155208,74.1559155208,73.7464401643,73.7464401643,73.7464401643,73.7464401643,74.0796582959,74.0796582959,74.0796582959,74.0796582959,74.0796582959,74.3325809834,74.6690233558,74.6690233558,74.6690233558,74.9900882209,74.9900882209,76.0019272045,76.0019272045,76.0019272045,76.3383695769,76.8061660202,76.8061660202,76.8061660202,77.2845040393,76.5479760288,76.5479760288,76.5479760288,76.194661007,76.194661007,76.194661007,76.194661007,76.6281694555,79.1112963436,79.1944098106,79.1944098106,79.2749405028,79.2749405028,79.2749405028,78.4432518386,78.8941498936,79.1180820266,78.4743809116,78.4743809116,81.7438803972,80.9860021165,79.0047220282,79.1579633398,79.4392224084,79.676920758,80.0542893473,80.315636124,81.3274751076,81.3274751076,82.3992390824,82.3992390824,82.9544784712,83.3608549087,83.3608549087,83.3608549087,83.3608549087,83.5843379876,83.2654022101,83.7026959997,88.9414303163,88.3106518717,88.3106518717,88.3106518717,88.3106518717,91.0439516201,91.3003249786,91.575333404,92.3613572297,92.9992440845,92.9992440845,92.5628597757,92.1406893427,92.8001281261,94.7998811486,95.2631822699,95.347734049,99.4498206424,100.5215846171,100.5215846171,100.5215846171,97.7741501646,97.7741501646,97.7741501646,97.7741501646,98.3422461154,98.3888297142,98.3888297142,98.69069808,97.565923553,98.1818173626,98.545653079,98.8516597149,98.8516597149,98.8516597149,98.8716136015,98.8716136015,99.0350553813,99.0350553813,99.0350553813,99.0350553813,100.127362421,99.9254420978,99.9254420978,100.6698583849,100.4297791944,100.4297791944,100.6098751525,100.6098751525,100.2663374146,101.4356266551,101.0274181972,101.8506050093,102.0637321339,101.4972188381,102.2581532638,103.4143980536,103.4893557155,103.6763879547,103.7656746976,103.584610269,103.5525350324,103.6836852336,103.365093076,103.6115054882,103.8191729072,103.8584871093,103.941834837,103.1375256267,104.5631301252,103.9321273353,103.9261826022,104.7088310906,104.7911804051,104.9034634519,105.0324844568,105.3840607422,105.4237593011,105.4179727662,105.4906327918,105.221167674,105.1805231607,105.2344761158,105.1464297084,105.194183211,105.0959025024,104.8891763065,105.0127295141,105.1552959305,105.1937748455,105.2153360393,105.557895047,105.7262682417
63,Servicios de hospital (S),72.7666386937,72.8789326244,72.8789326244,72.8789326244,72.8789326244,74.5274944757,74.5274944757,74.5274944757,74.5274944757,75.1601424516,75.1601424516,75.1601424516,75.1601424516,75.1601424516,75.3462941031,74.8871764068,74.8871764068,75.9282945691,75.9282945691,76.0669809605,75.3173002318,75.6850177944,75.6850177944,75.6850177944,75.6850177944,76.4675178289,76.4675178289,76.1966015428,76.1966015428,76.1966015428,77.0754753692,77.0754753692,77.0754753692,77.0754753692,77.0754753692,76.5182332668,76.7700191874,77.5918576872,79.1072525625,79.2459389539,79.7750820127,80.0356105555,81.3997498461,81.09005136,81.1508839505,79.9632321134,79.9632321134,79.9632321134,80.9032106056,80.401954864,81.0000288999,81.0000288999,81.3228200258,81.0203479263,80.1997674339,80.1997674339,81.0203479263,81.0203479263,81.0203479263,81.3796842997,82.2247146323,82.2247146323,83.0687198224,83.7309010003,83.7309010003,83.7309010003,83.7309010003,84.2907769168,84.2907769168,84.8004826054,84.8004826054,84.8004826054,85.6732845796,86.0180204631,87.0964761849,87.9844497101,87.9844497101,87.9844497101,87.6622396992,87.6622396992,87.8413341415,88.3129387672,88.3129387672,88.8179894986,88.8179894986,89.3780258316,90.1103490235,90.1103490235,90.1103490235,91.4182480565,91.0610704467,91.7342829307,92.1738312866,92.5028333638,92.5028333638,93.0594004415,93.4177232469,94.662046367,96.3407790291,96.8706629028,96.8706629028,96.8706629028,97.7570619436,99.4785447631,100.264359516,100.2111736341,100.2111736341,100.2111736341,99.7059766033,100.3692616512,100.3894533651,100.3894533651,100.3894533651,101.0098834181,101.0098834181,101.1293305051,101.4851409044,103.0167760875,103.0719200806,103.4043770877,104.2022420265,104.2022420265,104.2022420265,104.2022420265,104.2022420265,104.2022420265,105.1023014718,106.7053299063,105.9109981421,105.9109981421,107.0226023441,107.0226023441,107.4013390025,107.8732602976,110.1557637221,110.2643235241,111.1633533774,111.0312378979,111.2519439834,111.3587372351,110.3840949545,110.4043899614,110.5050095737,110.3447485401,110.441014579,110.7766531633,111.8691534779,111.7018888232,111.6755503634,111.8156324572,111.7178085058,111.9128759615,111.9128759615,111.9128759615,110.5502594437,110.5502594437,110.5502594437,111.9228218582,112.4384897127,113.0450714048,112.3791337133
630,Servicios de hospital (S),72.7666386937,72.8789326244,72.8789326244,72.8789326244,72.8789326244,74.5274944757,74.5274944757,74.5274944757,74.5274944757,75.1601424516,75.1601424516,75.1601424516,75.1601424516,75.1601424516,75.3462941031,74.8871764068,74.8871764068,75.9282945691,75.9282945691,76.0669809605,75.3173002318,75.6850177944,75.6850177944,75.6850177944,75.6850177944,76.4675178289,76.4675178289,76.1966015428,76.1966015428,76.1966015428,77.0754753692,77.0754753692,77.0754753692,77.0754753692,77.0754753692,76.5182332668,76.7700191874,77.5918576872,79.1072525625,79.2459389539,79.7750820127,80.0356105555,81.3997498461,81.09005136,81.1508839505,79.9632321134,79.9632321134,79.9632321134,80.9032106056,80.401954864,81.0000288999,81.0000288999,81.3228200258,81.0203479263,80.1997674339,80.1997674339,81.0203479263,81.0203479263,81.0203479263,81.3796842997,82.2247146323,82.2247146323,83.0687198224,83.7309010003,83.7309010003,83.7309010003,83.7309010003,84.2907769168,84.2907769168,84.8004826054,84.8004826054,84.8004826054,85.6732845796,86.0180204631,87.0964761849,87.9844497101,87.9844497101,87.9844497101,87.6622396992,87.6622396992,87.8413341415,88.3129387672,88.3129387672,88.8179894986,88.8179894986,89.3780258316,90.1103490235,90.1103490235,90.1103490235,91.4182480565,91.0610704467,91.7342829307,92.1738312866,92.5028333638,92.5028333638,93.0594004415,93.4177232469,94.662046367,96.3407790291,96.8706629028,96.8706629028,96.8706629028,97.7570619436,99.4785447631,100.264359516,100.2111736341,100.2111736341,100.2111736341,99.7059766033,100.3692616512,100.3894533651,100.3894533651,100.3894533651,101.0098834181,101.0098834181,101.1293305051,101.4851409044,103.0167760875,103.0719200806,103.4043770877,104.2022420265,104.2022420265,104.2022420265,104.2022420265,104.2022420265,104.2022420265,105.1023014718,106.7053299063,105.9109981421,105.9109981421,107.0226023441,107.0226023441,107.4013390025,107.8732602976,110.1557637221,110.2643235241,111.1633533774,111.0312378979,111.2519439834,111.3587372351,110.3840949545,110.4043899614,110.5050095737,110.3447485401,110.441014579,110.7766531633,111.8691534779,111.7018888232,111.6755503634,111.8156324572,111.7178085058,111.9128759615,111.9128759615,111.9128759615,110.5502594437,110.5502594437,110.5502594437,111.9228218582,112.4384897127,113.0450714048,112.3791337133
7,Transporte,79.7699657533,79.7664045772,79.9060374216,79.8380199065,80.0296939884,80.3303420756,80.4143248896,80.598503261,81.2690752387,81.338026342,81.1696967336,81.2490055657,81.6062799441,81.8253337038,81.9883725728,82.339545779,82.4214207508,82.4520786927,82.7067783894,82.8691692413,83.0679128264,83.5384498117,83.5912879794,83.4751044074,84.3129144322,84.5433066259,84.3836513392,84.4780687506,84.5219610661,84.7810578525,84.8920528199,85.2527135315,85.5138393919,85.2763438669,85.4423395224,85.3540069232,85.7672308634,86.0881410708,86.3377593411,86.4994921942,86.767196589,87.0487570878,87.3273484443,87.8231056346,88.2029222907,88.4013873999,88.3851722034,88.3857025092,88.7965981458,88.9423493316,89.0198275461,88.8742977998,88.8707732705,88.93459528,88.9323866429,89.0692971131,89.3980023451,89.4308515356,89.5133864107,89.695366708,89.9736608012,89.9835799911,90.192514465,90.2747793141,90.458750961,90.4399121881,90.5583900671,90.5418223734,90.5720067975,90.714769695,90.8198850987,90.778330559,91.0114158126,91.5072035636,91.6254012101,91.901410455,92.101477669,92.3069410264,92.5278275451,92.8568207794,93.3020880628,93.4590477175,93.7652031648,94.1309320262,95.9363085476,96.7618035765,96.9303713855,97.0895028878,97.2026958891,97.13417934,97.5032574285,97.8082050851,97.7376416349,97.7827159889,97.5841622805,97.5646778938,98.1462878951,98.3689086837,98.4375613452,98.07341111,97.7571621487,98.0254606698,98.1152174704,98.2895938561,98.5537277971,98.3951686204,98.2633392067,97.7148144143,97.7394070333,97.7757641057,98.0251324135,97.947739358,98.0030489305,98.0824093686,98.6544150045,98.9913466431,99.5841146429,99.749084564,99.610293399,99.7812052081,101.3243490279,102.4232367915,102.9652200712,104.7189279396,104.8202143624,105.7476360073,105.2081201108,105.3889569181,105.6561499483,105.6395436541,105.9994142664,105.7131016629,105.988093105,105.4066074864,105.3393311045,105.4004568425,105.3970990649,105.2004898759,104.9692128684,104.6798681823,105.8508332227,105.9468794013,105.9312721371,106.055546712,106.0308738438,105.9181500275,105.8328474766,106.0058026069,106.2299844523,106.3493187018,106.3003362526,106.3568562152,106.286354927,106.0445123128,106.3277879381,106.3164703264,106.0546679263,106.1744862333,105.9768658679,105.9054747796,105.5791816775
71,Adquisición de vehículos,85.2311137385,85.4445051298,85.488750809,85.4794774089,86.119452902,86.3871397655,86.2683800128,87.2620317596,88.0783229188,88.2377011557,87.0693003339,87.5240639712,88.5995837393,88.5936257849,88.5481838828,90.0023008698,90.0526525406,89.778856787,90.8739019815,91.2603439155,91.2364128098,93.2084779782,92.6497779394,91.587767665,93.6327149353,94.0679698548,92.8773867209,92.8516986017,92.6472517571,93.3841899251,93.5367230671,93.8474309522,93.8884641085,93.6999227633,93.7152842086,93.7272268621,94.3701859413,95.2414554676,95.2733875144,94.6738502722,95.058101119,94.9297498587,95.4503258795,95.6231839487,95.745988335,95.7923407677,95.4399568695,95.1198833166,96.8657566818,97.6130140607,97.4244970324,96.7369300193,96.3332204695,96.6717421454,97.1999246814,97.46251069,98.4072512811,98.7012575031,98.161902507,98.0681796744,97.9700758791,98.210607249,98.8938056463,98.5715250652,98.5173431676,98.5370246524,98.510343015,98.6978241978,97.52556494,97.6815202721,97.4215041746,97.3130296644,98.0379076494,98.0814992991,97.9868979335,97.8365868061,98.2386797795,98.3609264822,99.172741385,99.0869247742,99.8205164122,100.089446321,101.2327413617,101.7220067938,102.8870840882,102.8586579861,103.0420972168,103.0371367307,103.2992366134,102.880485692,103.6031939156,103.6905540128,103.079949141,103.3634665044,102.64575451,102.0899597817,104.4352091056,103.2541650671,102.475623728,102.5681980077,102.2981523078,101.85477951,101.7569075146,102.9750564322,102.9981380133,101.906735124,101.6807559188,99.1727996421,100.442752583,99.3598619709,99.5449987269,98.9425109802,98.6061568325,99.2016840285,101.4883314583,102.2653596947,102.2140786447,102.5695201619,102.7076547512,102.4906471826,105.1747005636,107.9080424565,109.1833035663,109.9745726074,110.0441309319,109.975370246,108.7188357186,108.4434398454,109.1316670639,108.7298636785,109.0209894376,108.1965128368,108.8006190286,107.43388827,107.2473960167,107.2937102684,107.2637687231,106.1250597023,105.2159559082,104.6818896826,104.9596414255,105.4249391021,105.5202727581,105.4914816605,105.5117903125,105.2059488736,105.1622375918,105.1653202489,105.7420768887,106.0031826651,105.9547167422,106.0273981108,105.9825021204,105.5221034343,105.8617924441,105.6635830786,105.8884220653,105.8506365807,105.7759978828,105.3290570931,104.7070511527
711,Vehículos a motor (D),85.377468435,85.6082905562,85.6552380998,85.6552380998,86.3484974091,86.6214958078,86.4872477167,87.5662799033,88.4161473767,88.5819896025,87.3869235794,87.7667330007,88.8799543442,88.8979458283,88.9048831829,90.391961277,90.4384763,90.1668211338,91.32869293,91.7171556047,91.6910014031,93.7464390144,93.1645285182,92.068589775,94.1877401752,94.5321382952,93.3095756314,93.3127978589,93.1243979205,93.8642363239,94.0341115991,94.3568609124,94.3853543174,94.226854896,94.226854896,94.2358366275,94.9075425128,95.8133431867,95.8133431867,95.1808398003,95.5742252817,95.3577189925,95.8759440995,96.0339498195,96.2064304355,96.2064304355,95.8142578936,95.4230606156,97.2158575519,97.8722142746,97.6618559751,96.9039992085,96.487040919,96.8306357644,97.3971793437,97.6309308761,98.5982485477,98.9157497565,98.4110615401,98.3052155898,98.1286451229,98.4205100838,99.1005709136,98.7302628619,98.7310227035,98.7505902027,98.7585425657,98.8947810832,97.7351957686,97.9325473351,97.644865601,97.5276564573,98.2900560584,98.2900560584,98.1917144084,98.0327225694,98.4084175888,98.5296236369,99.4018615174,99.2988929647,100.0361302944,100.3104283612,101.4890536711,101.9782948887,103.1839489023,103.207406689,103.3764807902,103.3764807902,103.6547730141,103.219793476,103.9129710686,104.0015583959,103.342412808,103.6006269403,102.8734013062,102.3079354751,104.7328078157,103.5385796629,102.7344138618,102.8427340961,102.5525091782,102.0919535475,101.9627507489,103.2320554993,103.2560316029,102.1362226109,101.900705415,99.3258248564,100.7009927592,99.5505346262,99.6676668635,99.0418412931,98.6644603272,99.2513621299,101.5938132722,102.3234204069,102.2323733128,102.5487693557,102.6459663972,102.4756034332,105.2858754894,107.9389962735,108.546988965,109.2099198739,109.3044416295,109.2575883745,107.9504951048,107.499563855,108.2267327429,107.6948912786,108.0598739857,107.2196946726,107.8121854811,106.3435757121,106.1542904272,106.2444452737,106.1413965709,104.8701599191,103.9184462679,103.34225074,103.6806089123,104.1583027522,104.3456507711,104.2708798756,104.2719177806,103.9332771609,103.8923479959,104.032810877,104.7789160366,105.2660264596,105.2222850626,105.3356652341,105.2991025443,104.8298754175,105.2152130593,104.9543047907,105.1901991836,105.1349865146,105.0322765429,104.5470514628,103.9169577032
