Fecha,GENERAL,Alimentos y bebidas no alcohólicas,Alimentos,Pan y cereales (ND),Carne (ND),Pescado (ND),"Leche, queso y huevos (ND)",Aceites y grasas (ND),Frutas (ND),Legumbres-Hortalizas (ND),"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",Productos alimenticios n.e.p. (ND),Bebidas no alcohólicas,"Café, té y cacao (ND)","Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)","Bebidas alcohólicas, tabaco y estupefacientes",Bebidas alcohólicas,Bebidas destiladas (ND),Cerveza (ND),Tabaco,Tabaco (ND),Prendas de vestir y calzado,Prendas de vestir,Materiales para prendas de vestir (SD),Prendas de vestir (SD),Otros artículos y accesorios de vestir (SD),"Limpieza, reparación y alquiler de prendas de vestir (S)",Calzado,Zapatos y otros calzados (SD),Reparación y alquiler de calzado (S),"Alojamiento, agua, electricidad, gas y otros combustibles",Alquileres efectivos del alojamiento,Alquileres efectivos pagados por los inquilinos (S),Conservación y reparación de la vivienda,Materiales para la conservación y la reparación de la vivienda (ND),Suministro de agua y servicios diversos relacionados con la vivienda,Suministro de agua (ND),"Electricidad, gas y otros combustibles",Electricidad (ND),Gas (ND),"Muebles, artículos para el hogar y para la conservación ordinaria del hogar","Muebles y accesorios, alfombras y otros materiales para pisos",Muebles y accesorios (D),Productos textiles para el hogar,Productos textiles para el hogar (SD),Artefactos para el hogar,"Artefactos para el hogar grandes, eléctricos o no (D)",Artefactos eléctricos para el hogar pequeños (SD),"Artículos de vidrio y cristal, vajilla y utensilios para el hogar","Artículos de vidrio y cristal, vajilla y utensilios para el hogar (SD)",Herramientas y equipo para el hogar y el jardín,Herramientas pequeñas y accesorios diversos (SD),Bienes y servicios para conservación ordinaria del hogar,Bienes para el hogar no duraderos (ND),Salud,"Productos, artefactos y equipo médicos",Productos farmacéuticos (ND),Otros productos médicos (ND),Artefactos y equipo terapéuticos (D),Servicios para pacientes externos,Servicios médicos (S),Servicios dentales (S),Servicios paramédicos (S),Servicios de hospital (S),Transporte,Adquisición de vehículos,Vehículos a motor (D),Bicicletas (D),Funcionamiento de equipo de transporte personal,Piezas de repuesto y accesorios para equipo de transporte personal (SD),Combustibles y lubricantes para equipo de transporte personal (ND),Conservación y reparación de equipo de transporte personal (S),Servicios de estacionamiento y peaje (S),Servicios de transporte,Transporte de pasajeros por carretera (S),Transporte de pasajeros por aire (S),Comunicaciones,Servicios postales,Servicios postales (S),Equipo telefónico y de facsímile,Equipo telefónico y de facsímile (D),Servicios telefónicos y de facsímile,Servicios telefónicos y de facsímile (S),Recreación y cultura,"Equipo audiovisual, fotográfico y de procesamiento de información","Equipo para la recepción, grabación y reproducción de sonidos e imágenes (D)",Equipo fotográfico y cinematográfico e instrumentos ópticos (D),Equipo de procesamiento e información (D),Medios para grabación (SD),"Otros artículos y equipo para recreación, jardines y animales domésticos",Conservación y reparación de otros bienes duraderos importantes para recreación y cultura (S),"Equipo de deportes, campamentos y recreación al aire libre (SD)",Servicios de recreación y culturales,Servicios de recreación y deportivos (S),Servicios culturales (S),"Periódicos, libros y papeles y útiles de oficina",Libros (SD),Diarios y periódicos (ND),Papel y útiles de oficina y materiales de dibujo (ND),Educación,Enseñanza preescolar y enseñanza primaria,Enseñanza preescolar y enseñanza primaria (S),Enseñanza secundaria,Enseñanza secundaria (S),Enseñanza terciaria,Enseñanza terciaria (S),Restaurantes y hoteles,Servicios de suministro de comidas por contrato,"Restaurantes, cafés y establecimientos similares (S)",Servicios de alojamiento,Servicios de alojamiento (S),Bienes y servicios diversos,Cuidado personal,Salones de peluquería y establecimientos de cuidados personales (S),"Otros aparatos, artículos y productos para la atención personal (ND)"
01-12-11,90.7520369,90.70602848,90.91280844,86.80955882,89.06388445,90.38985013,91.75496776,103.5762024,93.6254529,91.96986185,101.4593699,92.13461799,87.33406917,89.62617454,86.02815891,75.92350285,68.03300187,63.87005033,81.20673226,85.65407365,85.65407365,91.61594272,91.16898576,89.86293113,91.58085043,95.70779759,85.28681907,92.77766689,93.05538624,82.0531925,94.20137096,95.8032323,95.8032323,89.7237422,88.7554977,93.83926636,94.26875958,92.1379261,92.09553729,92.88693379,94.13439397,97.41634156,97.50768433,90.71258313,90.71258313,93.7795966,94.03063686,90.45201082,90.24293489,90.24293489,90.01376738,87.56286426,93.76202609,91.33369574,89.73260091,96.0494637,97.61699159,81.55105994,88.65442448,86.94592349,86.10282147,84.87081344,95.26318227,88.8179895,94.13093203,101.7220068,101.9782949,91.62119673,94.18626128,96.07902861,97.56130639,89.44531772,87.18655998,88.80589548,91.88824975,75.45353376,96.17050148,100.6531802,100.6531802,104.8390822,104.8390822,95.70215181,95.70215181,94.00469861,100.6812471,102.2716394,75.05124114,111.8921464,97.4738417,90.24720138,86.45899414,99.97435942,93.60128297,110.6582827,88.94787455,90.66700723,89.16956778,91.51078784,90.98186434,84.39914409,84.81094504,84.81094504,86.95860121,86.95860121,81.78747537,81.78747537,86.444927,86.64845536,86.64845536,77.74532906,77.74532906,89.91383531,90.5617036,86.86336564,91.4202002
01-01-12,91.26673909,91.13622948,91.18635087,87.68025299,88.47504552,90.39914261,91.47709369,103.5644515,94.75807329,92.8677696,102.1161674,93.18301709,90.07912598,89.95354728,89.36770719,77.39256561,69.13378079,64.77655134,82.76300277,87.5466122,87.5466122,92.16557816,91.70239059,90.30970227,92.14264875,94.6118053,86.01438194,93.3690501,93.62930902,83.30896916,94.31749828,96.08870356,96.08870356,90.88139077,89.90065362,93.83926636,94.26875958,91.95831145,91.88753532,92.88693379,94.58186906,97.83757592,97.92931366,91.77354506,91.77354506,93.84343836,94.01800923,90.95284961,91.49296227,91.49296227,90.11203231,87.65845363,94.19991405,91.7602429,89.7744196,96.15210505,97.61488142,82.01447114,89.41951134,86.96031989,86.10282147,84.87081344,95.34773405,88.8179895,95.93630855,102.8870841,103.1839489,91.73493351,94.6179635,98.12039867,97.62626385,89.67362972,89.26924338,91.97864407,91.9170175,93.08693362,96.13212603,100.6531802,100.6531802,103.7955822,103.7955822,95.71626863,95.71626863,93.75481663,100.8358813,102.244778,76.14152502,111.9591027,97.19602429,90.11627558,86.27020495,99.94823926,92.26961672,110.6582827,86.96877925,90.73433361,89.2214967,91.71562334,90.98186434,84.39914409,84.81094504,84.81094504,86.95860121,86.95860121,81.78747537,81.78747537,87.56315927,87.78649977,87.78649977,78.23844001,78.23844001,89.94753362,90.59564472,87.82414695,91.22800107
01-02-12,91.97632613,92.05522787,92.1477845,86.78198037,89.32471699,91.9200177,90.8216392,102.9262895,95.78752835,98.88504756,102.3765396,92.25257728,90.36749206,90.23514079,89.65542202,78.01508442,70.74607305,66.1426055,84.96928347,87.09864646,87.09864646,92.73936155,92.41924321,91.08625598,92.85504064,94.44253883,87.05101715,93.57569148,93.84136525,83.30896916,95.02304856,96.59371564,96.59371564,91.87339094,90.88194872,95.86598211,96.30475141,92.03004343,92.10845936,92.01014681,95.2199166,98.24493764,98.33705735,91.44114418,91.44114418,93.83378333,93.93375324,91.37096293,91.89702832,91.89702832,92.57364061,90.05303702,95.21239735,92.74650403,91.12060263,96.20116055,97.6162487,82.68208005,89.70632132,90.02709549,89.7928652,85.39760339,99.44982064,89.37802583,96.76180358,102.858658,103.2074067,90.4178715,94.73971596,98.39454335,97.59507058,89.64286841,91.92105278,93.73791767,94.08663148,92.97836161,96.04330899,100.6531802,100.6531802,103.6889866,103.6889866,95.6252018,95.6252018,93.94153878,101.0146127,102.1872862,77.49080862,111.8900608,97.0238778,91.21375512,88.0101754,99.8716688,92.52356739,110.6582827,87.34619558,90.74269536,89.24170155,91.71562334,90.98186434,84.39914409,84.81094504,84.81094504,86.95860121,86.95860121,81.78747537,81.78747537,88.76287427,89.01361764,89.01361764,78.58407035,78.58407035,90.25549447,90.90582456,88.54766634,91.43718729
01-03-12,92.80495728,94.31912236,94.5430189,89.04621719,91.4600396,98.31823641,92.46981278,101.8222983,96.51795271,103.5680825,102.5553645,93.72049377,90.68154965,90.43668354,89.99560852,78.10599318,70.90816528,66.44275952,84.88021331,87.11324964,87.11324964,93.2759867,92.85573649,91.21528054,93.31466838,94.43358671,87.4663779,94.36942165,94.6079559,85.13558784,95.17313458,96.8715386,96.8715386,93.02994579,92.02602273,95.8561837,96.29490816,91.98967743,92.11058209,91.69933366,95.08193266,97.92162869,98.01344525,91.80067094,91.80067094,93.23958644,93.15561949,91.84296379,93.23776001,93.23776001,92.94801352,90.41721648,94.97428054,92.51455417,91.62257212,95.81159913,97.15612665,82.89723945,89.70632132,91.20600885,91.42261627,85.39760339,100.5215846,90.11034902,96.93037139,103.0420972,103.3764808,90.95165798,95.03403199,99.34152525,97.59139796,90.13667738,92.28470005,93.79365763,94.08663148,93.29047138,96.02724481,100.6531802,100.6531802,103.4342422,103.4342422,95.62135194,95.62135194,93.95540069,100.6806232,102.5098491,77.20130509,112.4155451,93.84583846,91.87847576,88.74052151,100.4324953,92.88518036,110.6582827,87.88361742,90.6729517,89.07317703,91.71562334,90.98186434,84.39914409,84.81094504,84.81094504,86.95860121,86.95860121,81.78747537,81.78747537,89.36546769,89.63615961,89.63615961,78.57314157,78.57314157,90.64468222,91.29781658,90.19491572,91.52274102
01-04-12,92.9515854,93.91859334,94.10803906,89.73287064,90.18005949,100.5490359,93.77625386,100.8525842,93.71894815,101.486489,102.0222365,94.75340745,90.79179794,90.62697841,90.08451384,78.76344226,71.98694655,67.49710044,86.08851341,87.32081495,87.32081495,93.56591616,93.23963774,91.74490848,93.74312627,93.74037661,87.55304763,94.41818843,94.65272452,85.33662302,95.42620945,97.20159133,97.20159133,93.51374201,92.50459811,95.8561837,96.29490816,92.27359254,92.43936876,91.69933366,95.40403919,98.05157516,98.14351356,92.33330215,92.33330215,93.57625842,93.47662145,92.26266752,94.13464224,94.13464224,93.33669382,90.79531375,95.23603796,92.76953238,91.68989684,95.69063687,97.15983419,81.74764152,88.88119339,91.48967993,91.88658726,85.39760339,100.5215846,90.11034902,97.08950289,103.0371367,103.3764808,90.82357655,94.96443493,97.52687652,97.62942582,90.3482802,93.14538211,94.20865781,94.6269043,93.13414214,95.99716482,100.6531802,100.6531802,102.8227469,102.8227469,95.62135194,95.62135194,94.99832662,100.9133781,102.7320781,77.43977586,112.8389394,93.84583846,92.52020308,89.46904538,100.9299261,97.60490093,126.2317667,87.83864373,90.30138934,87.66927851,91.71562334,91.55431355,85.44548628,86.56751104,86.56751104,87.88263455,87.88263455,81.90331538,81.90331538,89.55589424,89.82185696,89.82185696,78.89888805,78.89888805,90.99005984,91.64568279,90.24136008,91.94397775
01-05-12,92.77120707,93.08828524,93.15823957,90.36915955,90.67671242,94.5634752,93.48621548,100.3261932,90.92284816,98.12883476,101.407424,98.74313504,91.73116414,93.49242081,90.52446877,78.96827077,72.25573766,67.91747789,86.08851341,87.45890014,87.45890014,93.50011615,93.29806167,91.99098456,93.79394381,93.86551805,87.60674899,94.03351782,94.24787281,85.72151092,95.84023702,97.58428832,97.58428832,93.62320597,92.6128808,95.94436936,96.38349743,93.00187726,93.14163736,92.59687563,95.72125769,98.31347206,98.40565603,92.68330633,92.68330633,94.42537178,94.34336267,92.99364571,93.41780166,93.41780166,92.68510768,90.16146906,95.60788403,93.13174806,91.86364073,95.97102644,97.43238412,82.63277423,89.13342094,91.68242512,92.20184034,85.39760339,100.5215846,90.11034902,97.20269589,103.2992366,103.654773,90.67357177,95.03773454,97.26903144,97.66696437,90.58391074,93.14538211,94.28666347,94.92837744,92.18703912,95.9833124,100.6531802,100.6531802,102.1320008,102.1320008,95.64328245,95.64328245,93.45440466,100.5789556,102.3605173,76.94132847,112.4983637,93.84583846,92.83801847,89.89382366,101.0562019,90.96800097,104.1931453,87.96493564,90.45445296,87.67059416,91.71562334,91.97118605,85.76297562,86.82542235,86.82542235,88.40615221,88.40615221,82.00777094,82.00777094,90.07782949,90.34846945,90.34846945,79.26540643,79.26540643,90.86691162,91.52164724,90.89115908,91.63120757
01-06-12,92.93364467,93.12530684,93.21109683,89.46314956,90.97402201,91.6309796,93.20742699,98.31624203,91.62276074,100.9722416,102.3700949,96.78358752,91.53391188,94.37707182,90.05267345,79.21464791,72.66878738,68.56346948,86.08851341,87.52710744,87.52710744,93.49736815,93.29957459,90.4328927,93.87183609,92.58281141,87.71257298,94.01983239,94.22850585,85.92433186,96.01241111,97.77539306,97.77539306,93.68859129,92.67756052,96.27751518,96.71816802,93.03550104,93.14163736,92.84452853,96.13718518,98.74348969,98.83607687,92.55974824,92.55974824,94.19036655,93.99991728,93.38489616,94.75995034,94.75995034,94.31789466,91.74979836,96.15542522,93.66510855,91.87706572,96.08471093,97.45617378,82.63277423,89.87541582,90.77448118,90.89827811,87.07248105,97.77415016,91.41824806,97.13417934,102.8804857,103.2197935,90.67357177,95.02948911,96.73374599,97.68455575,90.70394115,93.14538211,94.32426728,94.92837744,92.39759755,95.96893185,100.6531802,100.6531802,102.2462797,102.2462797,95.62148701,95.62148701,95.06333817,100.0714132,102.7475996,77.16060749,108.8305441,93.84583846,93.16451775,90.73511934,100.4259598,98.06309046,127.4312041,87.97590103,90.60217553,87.93420077,91.71562334,92.07676951,85.95640367,87.03636837,87.03636837,88.71014928,88.71014928,82.00777094,82.00777094,90.09420869,90.35872246,90.35872246,79.46407702,79.46407702,91.31478408,91.97274681,91.21308591,92.11360362
01-07-12,93.17641262,93.42720922,93.53213715,88.69951149,90.92006999,85.63716822,92.55273928,99.93981282,94.99485014,105.1435409,101.6804406,96.87549554,91.55179452,95.0197803,89.91091288,86.54638539,86.82108246,90.34664629,86.75753864,87.52710744,87.52710744,93.5912616,93.22684674,92.44953057,93.65184187,94.20217291,88.09497133,94.54142716,94.7609279,86.03256989,96.12851992,97.91052264,97.91052264,93.87830872,92.86523063,96.27751518,96.71816802,93.1962976,93.13951463,94.04236202,95.93558205,98.82660166,98.91926677,92.71104351,92.71104351,94.59478207,94.43479608,93.60656691,94.90991766,94.90991766,91.53961642,89.04716734,95.90068469,93.41696551,92.55586786,96.60876079,97.38849217,84.07129993,94.29875524,92.27674059,91.89004305,91.27737488,97.77415016,91.06107045,97.50325743,103.6031939,103.9129711,92.10382069,95.36647306,98.93121884,97.734972,90.89678555,93.14538211,94.55649282,94.92837744,93.6979188,95.93976656,100.6531802,100.6531802,102.4910661,102.4910661,95.57658583,95.57658583,93.13360917,100.1651291,103.0385574,78.03072292,107.8082341,93.84583846,94.06498069,92.05757783,100.5605021,89.40378489,96.71971571,89.02787089,90.60217553,87.93420077,91.71562334,92.07676951,85.95640367,87.03636837,87.03636837,88.71014928,88.71014928,82.00777094,82.00777094,90.71096584,90.97858287,90.97858287,79.96949947,79.96949947,91.36711858,92.0254584,91.04664573,92.2197568
01-08-12,93.44538239,93.8499144,93.93741396,89.50794175,89.81791802,86.62156872,91.57296718,100.6270148,96.5193381,108.3541346,100.7608937,95.56741981,92.23072926,94.81999553,90.80854955,88.36953213,90.08265254,94.74206314,88.10466872,87.80812216,87.80812216,93.66054347,93.34204102,92.36618333,93.73187676,94.20217291,88.79364117,94.4928712,94.70563273,86.24087511,96.260127,98.10115682,98.10115682,94.77571179,93.75294948,96.27751518,96.71816802,93.25505691,93.19789968,94.10380748,96.07151029,98.76460367,98.85721064,93.15723707,93.15723707,95.15710352,95.04833742,93.86399723,95.30934793,95.30934793,92.92328759,90.39316378,95.54174854,93.0673254,92.9647295,96.73355764,97.46571963,84.97981034,94.6382474,92.78537789,92.72196768,91.27737488,97.77415016,91.73428293,97.80820509,103.690554,104.0015584,92.15747193,95.95590666,100.2140937,97.81180011,92.0523185,93.14538211,94.71821813,94.92837744,94.60348186,96.12938797,100.6531802,100.6531802,106.1628603,106.1628603,95.58639566,95.58639566,93.6356237,100.7658777,103.6963188,78.21532197,109.1446964,93.79431024,94.0476951,91.94673253,100.7183153,90.89356613,101.3699295,89.13405153,90.60217553,87.93420077,91.71562334,92.07676951,85.95640367,87.03636837,87.03636837,88.71014928,88.71014928,82.00777094,82.00777094,91.0683596,91.32981822,91.32981822,80.49978337,80.49978337,90.98472749,91.64031203,90.29558717,91.92406932
01-09-12,94.49375908,95.67521039,95.87475775,91.07188279,89.39267234,89.31227127,93.18366008,101.9263484,101.0103913,113.3546301,102.3952821,95.54504472,92.39296145,94.97287549,90.97183003,89.36644473,92.05048736,95.68910441,92.17271395,87.76065288,87.76065288,93.60851211,93.23232625,91.92446867,93.54982611,96.47966241,89.00524258,94.58889441,94.7864936,86.91448724,96.45790716,98.41322572,98.41322572,94.55839747,93.53798027,96.27751518,96.71816802,93.43704848,93.19789968,95.44424986,96.40639714,99.14530994,99.23827389,93.52059217,93.52059217,94.9959246,94.74537101,94.51871672,96.3625009,96.3625009,93.23259998,90.69405419,96.01515343,93.52846964,93.27176597,97.08323953,97.86641646,84.67698478,94.73740254,92.97671656,93.03492025,91.27737488,97.77415016,92.17383129,97.73764163,103.0799491,103.3424128,92.77583563,95.99743447,100.5613243,97.79766951,92.08038048,93.14538211,94.79489989,95.50212423,92.39911651,96.14408154,100.6531802,100.6531802,106.0377245,106.0377245,95.60911412,95.60911412,95.64183301,101.0377136,103.7820277,77.87765019,110.2322997,94.25153196,94.08242135,91.90336313,100.9006246,98.92633767,126.4724652,89.69342957,90.74270054,87.61126097,91.71562334,92.82615271,89.58282539,91.06785637,91.06785637,92.10446576,92.10446576,85.42389233,85.42389233,91.45393334,91.67033107,91.67033107,82.21813614,82.21813614,91.68035635,92.34095319,90.29558717,92.79530905
01-10-12,94.57503093,95.61212098,95.81641,91.30881028,89.76321408,90.44183645,94.08072286,103.4022161,101.9989609,109.612057,101.8277087,94.52369306,92.25998077,95.5397093,90.66130938,90.93109233,95.02717707,99.78827421,93.23478739,87.80812216,87.80812216,94.30880341,94.18362645,91.18490037,94.56382977,98.87461767,89.42357105,94.64500223,94.84342364,86.93917947,96.66087442,98.66557796,98.66557796,94.70679195,93.68477338,96.33630562,96.77722754,93.66448185,93.4612779,95.44424986,96.39076365,99.22627449,99.31931435,93.79512541,93.79512541,95.5771393,95.44897697,94.38674251,96.00272729,96.00272729,92.65933995,90.13640294,95.72005463,93.24101356,93.27367284,97.12514486,97.86826779,87.39777516,94.67551159,92.73242037,92.20299561,92.06406743,98.34224612,92.50283336,97.78271599,103.3634665,103.6006269,93.67791877,95.8917415,100.1204839,97.76711576,91.96253049,93.14538211,94.8574771,95.52176597,92.65934695,96.23514499,100.6531802,100.6531802,108.6109151,108.6109151,95.57041584,95.57041584,95.4368318,100.399532,102.7467321,78.66513509,108.9993636,93.95067828,94.23954391,91.93433779,101.2990678,98.47614527,124.8699508,89.75076881,90.86762027,87.61208855,91.71562334,93.16665307,89.89702169,91.07386419,91.07386419,92.2644396,92.2644396,86.47819869,86.47819869,91.62416723,91.83107308,91.83107308,82.6664093,82.6664093,90.99626509,91.65193276,89.48420446,92.13647492
01-11-12,94.70681778,95.79047653,96.00267917,92.06785575,90.08741402,95.03556881,93.75428503,103.1296506,102.605567,107.362106,101.0307815,94.3544152,92.32070759,95.80655318,90.6689207,91.28543552,95.17465506,99.24836348,94.70607361,88.39336641,88.39336641,94.31623746,94.10506031,90.91185494,94.49291478,98.1171387,89.54896357,94.87318424,95.07530085,87.02621162,96.84786918,98.99707504,98.99707504,95.04251831,94.01687678,96.33630562,96.77722754,93.72715383,93.53385492,95.44424986,96.87299524,99.17218512,99.26517427,93.69921303,93.69921303,94.9033526,94.66902866,94.33498923,97.91715531,97.91715531,92.33755137,89.82337604,97.20797789,94.69040129,93.46199538,97.15546997,97.89230752,86.19175372,94.92270393,93.19035103,92.93901172,92.06406743,98.38882971,92.50283336,97.58416228,102.6457545,102.8734013,93.22300667,95.71722301,100.26752,97.70657033,91.50778601,93.14538211,94.87162236,95.52176597,92.73855175,96.11423949,100.6531802,100.6531802,105.9861439,105.9861439,95.57936118,95.57936118,94.4270566,99.38496657,100.8779358,78.74919227,108.0922404,94.1261361,93.88874392,91.22351036,101.6138221,94.61170115,111.7422383,89.95818975,91.27691352,87.71221379,93.32626092,93.18700804,89.89868248,91.07386419,91.07386419,92.26894783,92.26894783,86.47819869,86.47819869,91.99920064,92.22136978,92.22136978,82.57463094,82.57463094,92.14417069,92.80810951,89.99771462,93.44888571
01-12-12,94.53086969,95.21134898,95.38702036,92.09683387,90.1093208,92.53957498,93.63374198,101.5520116,103.5285738,103.9155662,101.2030324,95.21428684,92.28373798,95.82073634,90.61919876,90.28416183,93.241918,96.22564778,94.70607361,88.39336641,88.39336641,94.04703985,93.95286533,91.10728315,94.29958922,98.41500697,89.63454845,94.30361971,94.47431531,87.65476752,96.95064289,99.13476105,99.13476105,94.74807499,93.72561091,96.33630562,96.77722754,93.87925121,93.70999064,95.44424986,97.14414461,98.89032036,98.98304521,93.82642831,93.82642831,95.43586247,95.25031873,94.57719141,97.25545852,97.25545852,92.32282755,89.80905313,97.80718189,95.27408658,93.57917006,97.09507633,97.81218007,86.65033688,94.92270393,93.19035103,92.93901172,92.06406743,98.38882971,93.05940044,97.56467789,102.0899598,102.3079355,92.92798822,95.9387269,101.0484143,97.8849227,91.64084572,93.14538211,94.89130313,95.52176597,92.84875208,95.99939441,100.6531802,100.6531802,104.1997849,104.1997849,95.54997028,95.54997028,92.99186468,98.65809948,101.1570422,78.62990553,103.6728791,94.38321917,93.55747628,91.18654904,100.7205709,89.42673953,94.44871125,90.09141241,91.24302243,87.63032133,93.32626092,93.18700804,89.89868248,91.07386419,91.07386419,92.26894783,92.26894783,86.47819869,86.47819869,92.28173675,92.51185904,92.51185904,82.61128078,82.61128078,93.06943305,93.74003879,91.37880651,94.27078082
01-01-13,95.00619258,95.74014276,95.91835466,93.01495619,89.3696466,95.70653102,94.06327003,101.1256306,108.7405636,101.5600021,102.8456885,95.55734242,92.77313406,95.91023726,91.20663445,92.34602308,93.27625155,95.82911998,95.56571915,92.69745921,92.69745921,94.17539742,94.06645178,91.32438798,94.35823446,99.04920908,90.25196153,94.46991234,94.63691955,87.96134494,97.13089051,99.33464802,99.33464802,95.67057942,94.63816023,96.33630562,96.77722754,94.0906703,93.9548236,95.44424986,97.33907451,99.12275685,99.21569965,93.90378116,93.90378116,95.37930862,95.12947857,94.89023233,97.63088126,97.63088126,91.8754133,89.37382111,98.25298727,95.70834612,94.07456108,97.57362919,98.14688485,87.45778007,96.33863992,93.80212065,93.57439368,92.87088061,98.69069808,93.41772325,98.1462879,104.4352091,104.7328078,93.20804467,96.17397541,99.42689903,97.90152945,92.7428926,93.52253425,94.96869437,95.52176597,93.28209582,95.9431868,100.6531802,100.6531802,102.8519392,102.8519392,95.56096943,95.56096943,93.74483318,98.48358088,100.3839386,78.27789951,104.9491744,94.38321917,94.04545612,91.52801989,101.4976814,93.09612968,105.7383292,90.42729863,91.03480394,88.00900526,91.69539266,93.18700804,89.89868248,91.07386419,91.07386419,92.26894783,92.26894783,86.47819869,86.47819869,94.04264136,94.29033765,94.29033765,83.7943145,83.7943145,92.94339423,93.61309181,91.9577232,93.97168366
01-02-13,95.18166358,95.59754938,95.76397847,92.45988683,90.4953944,96.98513222,92.95454957,100.2956859,107.5633474,101.395516,101.3563269,95.80354844,92.80525526,95.94611588,91.23753141,92.92684575,93.45367139,96.31582046,95.16623312,93.72692652,93.72692652,94.4726836,94.2823642,92.27809955,94.40266858,99.1620001,92.41283943,94.97611706,95.10051022,90.09051118,97.20687687,99.49956348,99.49956348,95.64040583,94.60831225,96.33630562,96.77722754,94.07935775,93.89966386,95.71175566,98.55576023,99.63570691,99.72913067,95.12655695,95.12655695,96.23116385,96.08350025,95.13936588,98.00586804,98.00586804,98.73395992,96.0456226,98.90608845,96.34453271,95.09264015,98.37085004,98.97354917,92.57555776,96.33863992,94.9030254,95.4724325,93.49023262,97.56592355,94.66204637,98.36890868,103.2541651,103.5385797,92.39802843,96.41935597,99.57878782,97.91827496,93.36485272,93.52253425,95.78524842,95.57726889,97.59951866,95.95459484,100.6531802,100.6531802,103.2379748,103.2379748,95.55270828,95.55270828,94.20774013,97.93703521,100.6751451,77.87427667,101.9168265,94.34999494,93.98897279,91.22824629,101.8961862,95.64588377,113.1086989,90.8757661,91.06869503,88.09089772,91.69539266,93.18700804,89.89868248,91.07386419,91.07386419,92.26894783,92.26894783,86.47819869,86.47819869,94.15885922,94.38657619,94.38657619,84.50313031,84.50313031,92.78412872,93.45267872,92.91368072,93.53898404
01-03-13,95.59892521,96.33651697,96.57079286,93.93685759,91.52892213,100.8335536,93.63112404,100.1596616,107.808406,100.4893691,101.3623311,96.27183492,92.53848029,94.35079566,91.31208822,93.25251252,93.99954781,96.86608613,95.74565347,93.8171956,93.8171956,95.24876943,94.92763559,92.39779669,95.14412859,97.52601423,92.77176674,96.08810226,96.22542296,90.7082067,97.36881696,99.80764154,99.80764154,95.63533501,94.60329616,96.33630562,96.77722754,94.12384132,93.95117786,95.71175566,98.15317216,99.81671949,99.91031298,94.40105505,94.40105505,96.02520303,95.84382379,95.13079375,98.15667626,98.15667626,99.26698291,96.56413238,97.99140552,95.45353903,95.57938562,97.97893062,98.3645505,93.634359,97.21302707,95.43766382,96.3164878,93.08526698,98.18181736,96.34077903,98.43756135,102.4756237,102.7344139,92.28498453,96.42294946,99.922402,97.92529974,93.25757109,93.52253425,96.27815385,95.57726889,100.3594882,95.94169871,100.6531802,100.6531802,102.9758097,102.9758097,95.55270828,95.55270828,93.45297984,97.94694169,100.7877985,78.25244928,101.2493823,94.46883235,93.75999056,90.78878058,102.0556152,92.46488542,102.3372874,91.03081928,91.06869503,88.09089772,91.69539266,93.18700804,89.89868248,91.07386419,91.07386419,92.26894783,92.26894783,86.47819869,86.47819869,95.41294982,95.66984468,95.66984468,84.84852196,84.84852196,93.65847696,94.33332702,95.26499662,94.0604035
01-04-13,95.77005343,96.15599012,96.33773921,93.8032757,92.89075709,100.1573369,94.63599149,99.51909081,102.6256496,99.78210783,101.5410559,97.03707002,93.13523868,94.96713919,91.89892185,93.11582276,93.7356985,96.11594396,96.39005445,93.8171956,93.8171956,95.38923605,95.03330808,92.57310743,95.22778742,97.97222036,93.02471481,96.31790123,96.43857575,91.57192823,97.52392285,100.0140696,100.0140696,96.5957657,95.55336246,96.33630562,96.77722754,94.2326354,93.88072358,96.96117241,97.7122288,100.1552218,100.2491327,95.60975851,95.60975851,95.95069604,95.64033457,95.79704642,98.40898277,98.40898277,91.04945235,88.5703495,97.99972754,95.46164553,95.71911723,97.7909622,98.28566185,93.03920976,96.33863992,95.62905214,96.3164878,93.69278976,98.54565308,96.8706629,98.07341111,102.568198,102.8427341,91.98276667,96.80961793,100.0645081,97.93591908,94.29001392,93.52253425,95.10684776,96.03598675,91.69518324,96.07983156,100.6531802,100.6531802,105.4340457,105.4340457,95.57146143,95.57146143,95.07454528,98.15916813,101.0366657,78.7144323,101.299774,94.46883235,94.29752192,91.75231739,101.8091748,96.90169105,116.9259652,91.01178732,92.19954268,88.9186537,92.81964757,94.65396769,91.31402201,93.22198849,93.22198849,93.32261981,93.32261981,87.3029287,87.3029287,95.60014204,95.87788804,95.87788804,84.40788376,84.40788376,94.63763105,95.31953634,95.38295202,95.25796624
